"Year","Region","SiteCode","DensityShootsMean","DensityShootsSd","DensityShootsSe","PercentSeagrassMean","PercentBareMean","PercentOtherMean","EpiphyteBladeAreaMean","EpiphyteDryMassMean","EpiphytePerAreaSe","EpiphytePerAreaMean","LongestBladeLengthMean","LongestBladeLengthSe","LongestBladeWidthMean","SheathLengthMean","SheathLengthSe","PrevalenceMean","SeverityMean","BladeAreaMean","LesionAreaMean","CountBlades","CountBrokenTip","PrevalenceSd","PrevalenceSe","SeveritySd","SeveritySe","BladeAreaSd","BladeAreaSe","SampleDate","SampleJulian","SampleJulian_30","SiteLatitude","SiteLongitude","SalinityMean"
2019,"BC","E",1728.66666666667,1474.97226699548,61.4571777914785,0.802916666666667,0.0691666666666667,0.12375,8.92618837353333,0.000429999999999997,2.15430861723445e-05,2.15430861723445e-05,400.7,42.3322694227791,2.8,83.3,9.13829255411522,0.34453781512605,0.209709904130678,9.71212832310756,0.849924275894118,119,15,0.477226712813003,0.0437473010377394,0.166361155297906,0.0152503021025467,8.1458579086862,0.746729570189801,2019-08-03 00:00:00,215,185,51.8939925,-128.234756666667,30.695
2019,"WA","A",59.6666666666667,40.0680580433132,1.66950241847138,0.464583333333333,0.0708333333333333,0.5375,37.5957560750267,0.0108791666666667,3.4322395314013e-05,0.000298262703321573,850.666666666667,44.9676086061377,6.38333333333333,162.633333333333,5.55711893711355,0.575,0.0799346189889012,40.5863852663267,2.10314878711,120,27,0.496415724396973,0.0453163483587483,0.0813989076101355,0.00743066964239169,14.3359203253631,1.30868449079969,2019-07-14 00:00:00,195,165,48.4685835,-123.002751166667,34.6666666666667
2019,"WA","B",60,30.6906018754644,1.27877507814435,0.577083333333333,0.0229166666666667,0.55,49.6058427682533,0.35517,0.00708244654163882,0.0122654029607541,867.133333333333,43.7105088322646,8.1551724137931,168.568965517241,10.2839948503537,0.566666666666667,0.0501499147817888,55.4276534706417,1.68453318003333,120,42,0.497613351528119,0.0454256762579498,0.0641282690577621,0.00585408325611614,19.7956319206808,1.80708569050436,2019-07-15 00:00:00,196,166,48.4829188333333,-123.074169833333,36.5
2019,"WA","C",27.3333333333333,12.4085057316646,0.517021072152692,NA,NA,NA,35.455033804875,0.0546983333333333,0.000410305710990774,0.00189344837325737,730.379310344828,39.5965791509793,6.53448275862069,162.206896551724,9.67414070385395,0.991596638655462,0.305162417680265,34.3656934248975,10.0882885639479,119,92,0.0916698497028211,0.00840336134453782,0.188921947546846,0.0173184465371837,12.7468499430327,1.16850181846222,2019-07-18 00:00:00,199,169,48.691862625,-122.952464875,NA
2019,"WA","D",89.6666666666667,24.5988099158346,1.02495041315977,0.625,0.225,0.222916666666667,27.95658755618,0.0721233333333334,0.000571547583120297,0.00285820519593516,672.966666666667,32.1144678010643,5.73333333333333,158.6,19.0547064810891,0.876106194690266,0.0767638714397984,29.9185815409841,2.07734349884248,113,62,0.330927898999591,0.0311310780519254,0.0807369523525167,0.00759509359277046,11.2913305746842,1.06219903034232,2019-07-29 00:00:00,210,180,48.7046385833333,-123.054172833333,28.5
2019,"WA","E",33.8333333333333,20.733645554292,0.863901898095502,0.347916666666667,0.502083333333333,0.202083333333333,65.7249939865533,0.0756733333333333,0.000152313346960981,0.00118724818339195,931.51724137931,64.6861952721359,9.05172413793103,191.758620689655,12.308500273467,0.508333333333333,0.0249484236744717,68.4732368873767,0.898356552193333,120,18,0.502026704792614,0.0458285584474836,0.0250857565051957,0.00229000578499627,35.5502277961413,3.24527694806562,2019-07-30 00:00:00,211,181,48.5634330833333,-122.93541075,33.6666666666667
2019,"OR","A",81.4814814814815,39.5447342667826,1.64769726111594,0.24875,0.04625,0.12625,65.7133666666667,0.2482,0.000264617158011705,0.0034987840696406,1126.56666666667,79.3790511078916,8.1,291.733333333333,18.0807215127454,0.111111111111111,0.040359804645518,63.8543247863248,0.131423938729915,117,33,0.315621384316,0.0291792073021606,0.0188320657298565,0.00174102509261297,37.1551971397953,3.43499919070525,2019-07-02 00:00:00,183,153,43.3460474166667,-124.3182655,NA
2019,"OR","B",89.8148148148148,74.9246654509218,3.12186106045508,0.229583333333333,0.02125,0.197916666666667,73.2921666666667,0.205056666666667,0.000159894323487172,0.00258909503120567,1165.2,121.786947944577,7.5,279.633333333333,28.2864852719836,0.166666666666667,0.0873522958581578,71.807344025225,0.20158297862,120,37,0.37424059428256,0.0341633359037828,0.0658030837123655,0.00600697221711056,54.0110888388515,4.93051528540908,2019-07-06 00:00:00,187,157,43.3592425,-124.3099615,NA
2019,"OR","C",49.7584541062802,32.4581341703483,1.35242225709784,0.225217391304348,0.0552173913043478,0.091304347826087,89.049,0.3633,0.000246489462751305,0.0038494394350546,1185.13333333333,69.759928776019,9.23333333333333,288.1,20.1294289051125,0.191666666666667,0.0161486502165213,96.1588333333333,0.252005352591667,120,20,0.395262562099168,0.0360823702331668,0.0105294052021906,0.000961198791058676,42.0880773788846,3.84209823040634,2019-07-04 00:00:00,185,155,44.6128528333333,-124.013949916667,NA
2019,"OR","D",67.5925925925926,44.4343788924085,1.85143245385036,0.248333333333333,0,0.243333333333333,80.3023333333333,0.33937,0.000287323416094875,0.0039601022819265,1189.1,73.0214950246308,8.7,277.833333333333,14.9032190716408,0.341666666666667,0.0132504585724821,87.0076666666667,0.361198598348333,120,32,0.47625699815469,0.04347611684317,0.010722806944472,0.000978853873876726,40.4285374651202,3.69060365609818,2019-07-05 00:00:00,186,156,44.6194586666667,-124.03266325,NA
2019,"OR","E",56.0185185185185,38.9721905153654,1.62384127147356,0.249583333333333,0.188333333333333,0.107916666666667,68.735,0.236933333333333,0.000164934909711085,0.00338149055313386,906.966666666667,59.156221839934,9.1,219.4,16.6509535124438,0.176470588235294,0.00347705019653743,73.9403361344538,0.046379488697479,119,23,0.382831972336261,0.0350941493654996,0.00197250160925943,0.000180818926059385,31.0121903842413,2.84288283147868,2019-07-06 00:00:00,187,157,44.6231166666667,-124.023401083333,NA
2019,"BB","A",679.333333333333,241.455489942118,10.0606454142549,0.96875,0.0270833333333333,0.112916666666667,62.90771976144,0.0225333333333333,0.000131960112653872,0.00050763366238246,983.1,94.8575865397066,6.56666666666667,185.033333333333,18.6214240312118,0.754237288135593,0.0289330135173335,60.2346649662339,1.20452906107797,118,0,0.432374494965714,0.0398032985492043,0.0321828083859328,0.0029626676532775,41.7888906552014,3.84697920473068,2019-07-02 00:00:00,183,153,38.3189895833333,-123.053722416667,34
2019,"BB","B",276.273148148148,135.068170216576,5.62784042569067,0.799166666666667,0.200833333333333,0,57.5621537999,0.0128026388888889,3.84774377760062e-05,0.000228793378540719,980.9,57.1706529892601,7.76666666666667,151.333333333333,13.018054071203,0.775,0.0549531779401714,66.697980239275,2.32387386467333,120,0,0.419333204187856,0.0382797091741014,0.0817722746128905,0.00746475323066452,24.132908021353,2.2030230169154,2019-07-03 00:00:00,184,154,38.3334720808333,-123.059497083333,34
2019,"BB","C",256.666666666667,151.824460040755,6.32601916836477,0.61375,0.38625,0.6625,21.1379246592,0.0198666666666667,0.000132829497072632,0.000958764590517111,363.3,15.559020002824,5.71666666666667,85.3,4.23536018091366,0.6,0.0341593680011697,20.077240310015,0.342004214455,120,0,0.491952037014473,0.0449088713139072,0.0470545693622442,0.00429547484556543,8.74798041962155,0.798577701406705,2019-07-05 00:00:00,186,156,38.2046170691667,-122.926828916667,30
2019,"BB","D",210,48.4184657551946,2.01743607313311,0.608333333333333,0.391666666666667,0.0383333333333333,86.632,0.06041,9.63955252622932e-05,0.000651586817864942,1078.3,50.9218050532879,8.41666666666667,213.133333333333,10.6843674970613,0.92436974789916,0.0768523207258617,79.583025210084,5.60973423176975,119,0,0.26552359100867,0.0243405076803181,0.0735758007081959,0.00674468259268504,30.0251791102244,2.75240365633455,2019-07-17 00:00:00,198,168,38.309959495,-123.0589845,34
2019,"BB","E",235.333333333333,86.9315906289271,3.62214960953863,0.689583333333333,0.310416666666667,0.169166666666667,24.0863704213333,0.0158819480742231,6.79943092985332e-05,0.000647628840913173,387.533333333333,13.28439870834,6.71666666666667,105.366666666667,4.1260270984154,0.108333333333333,0.029465061967111,24.3994676053333,0.067522217655,120,0,0.312104090946329,0.028491075150158,0.0232435451957776,0.00212183567001971,8.17513729341865,0.746284517717854,2019-07-31 00:00:00,212,182,38.1050604991667,-122.846488333333,32
2019,"BB","F",350.666666666667,125.001101444423,5.20837922685094,0.905416666666667,0.0945833333333333,0.000833333333333333,26.563,0.0141833333333333,9.60057704624111e-05,0.000658885768230388,443.3,32.3736855677783,6.1,95.2,6.65494371592044,0.891666666666667,0.0742908532067114,25.10276511605,1.92094371376833,120,0,0.312104090946329,0.028491075150158,0.103863704303132,0.0094814156254786,14.6575108014002,1.33804155046709,2019-08-02 00:00:00,214,184,38.1784375633333,-122.908765916667,34
2019,"SD","A",125.333333333333,71.6578019458464,2.9857417477436,0.454166666666667,0.545833333333333,0,4.89907502693333,0.0213766666666667,0.000611386395968155,0.00453633134094266,181.1,7.70301478523891,3.46666666666667,37.1333333333333,1.96388855018504,0.46875,0.137396557804326,4.89907502693333,0.316585536002083,96,0,0.501642040544954,0.0511986263693203,0.13045720861687,0.0133147330991312,1.7487510479558,0.178481156443711,2019-07-22 00:00:00,203,173,32.6256766666667,-117.106445,35
2019,"SD","B",159.333333333333,69.2585996334636,2.88577498472765,0.660416666666667,0.360416666666667,0,5.50543175947083,0.02427,0.000584816930612855,0.00424289979669082,275,17.9516592259746,2.73333333333333,61.2333333333333,5.87507560887191,0.625,0.350307185039715,5.50543175947083,1.45057883599792,96,0,0.486664263392288,0.0496699633899391,0.261332501507358,0.026672136745756,2.79363579013623,0.285124258875445,2019-07-18 00:00:00,199,169,32.7716433333333,-117.219616666667,35
2019,"SD","C",124,45.8048791781153,1.90853663242147,0.80625,0.19375,0,11.7315158398771,0.0220633333333334,0.000146505468291694,0.00192073555632486,456.433333333333,27.7899627680812,3.53333333333333,98.6,7.29313958850859,0.59375,0.0854822531274359,11.7315158398771,0.612825672279167,96,0,0.493710441453287,0.0503891109268659,0.105751390639568,0.0107932061106949,4.15589559212507,0.424159317707841,2019-07-26 00:00:00,207,177,32.97055675,-117.251792083333,34
2019,"SD","D",176.666666666667,73.166080681685,3.04858669507021,0.860416666666667,0.139583333333333,0,6.37233565159153,0.0341683333333333,0.000677773009134144,0.00564411029479227,313.5,22.2869349903563,3.1,92.4666666666667,13.2844852325079,0.308510638297872,0.0878623907983565,6.38104354946809,0.151264291402128,94,0,0.464355160345369,0.0478945778190122,0.0708931354792385,0.00731206861471896,2.65536708723258,0.273880203038801,2019-07-17 00:00:00,198,168,32.71420525,-117.22514025,34
2019,"SD","E",210.666666666667,89.4790073348112,3.7282919722838,0.752083333333333,0.247916666666667,0,3.86706790269792,0.03261,0.00179746383737945,0.00964435502085401,191.933333333333,16.4303429234565,2.76666666666667,33.6,3.06091414487549,0.447916666666667,0.160680954654058,3.86706790269792,0.2853322274625,96,0,0.499890338851626,0.0510198440638943,0.138272565788348,0.0141123846502863,2.3568080480147,0.240540714138369,2019-07-25 00:00:00,206,176,32.7895866666667,-117.231115166667,35
